,id,host_id,neighbourhood_group,neighbourhood,room_type,price,latitude,longitude,minimum_nights,number_of_reviews,availability_365,host_name
262,692358,3540348,Villaverde,Los Angeles,Entire home/apt,70,40.36121,-3.6962699999999997,2,174,177,Román
263,692855,3544353,Centro,Sol,Entire home/apt,75,40.41397,-3.7077699999999996,3,222,207,Miguel
264,694867,3540348,Villaverde,Los Angeles,Entire home/apt,60,40.3556,-3.69829,2,162,181,Román
265,695909,3021792,Centro,Universidad,Entire home/apt,90,40.42557,-3.7055,2,216,116,Jose
266,696928,3569462,Salamanca,Lista,Shared room,50,40.43053,-3.67277,2,55,365,Claudia
267,697858,3571619,Tetuán,Bellas Vistas,Private room,35,40.4565,-3.70814,1,47,0,Fernando
268,704122,1803498,Centro,Universidad,Entire home/apt,155,40.42126,-3.70295,3,1,365,Ekaterina
269,704155,3606346,Centro,Embajadores,Entire home/apt,102,40.41389,-3.7046099999999997,2,246,16,José
270,708275,2785251,Chamartín,El Viso,Entire home/apt,50,40.443709999999996,-3.68319,270,5,364,Susana
271,709208,3648882,Centro,Sol,Entire home/apt,40,40.416740000000004,-3.7074300000000004,2,553,327,Luz
272,710156,3654886,Barajas,Alameda de Osuna,Private room,29,40.45347,-3.59199,1,176,82,Sara
273,716292,3691303,Centro,Universidad,Entire home/apt,81,40.42497,-3.7027099999999997,10,76,358,Paloma
274,717313,3698406,Centro,Palacio,Entire home/apt,85,40.41173,-3.71225,2,160,363,Arman
275,721377,3724500,Fuencarral - El Pardo,Valverde,Entire home/apt,50,40.501709999999996,-3.6903,7,28,361,Lucrecia
276,723088,2555202,Centro,Justicia,Entire home/apt,75,40.42556,-3.7006699999999997,3,160,365,Norah
277,724700,3746437,Centro,Embajadores,Entire home/apt,102,40.4107,-3.7025300000000003,1,31,274,Nuria
278,724901,3747503,Chamberí,Gaztambide,Entire home/apt,150,40.43843,-3.71614,365,0,365,Mariola
279,726408,3759135,Ciudad Lineal,San Juan Bautista,Entire home/apt,130,40.44934,-3.65271,2,20,364,Alex
280,727588,498646,Puente de Vallecas,San Diego,Entire home/apt,60,40.39216,-3.6717699999999995,30,22,164,Irma
281,730347,3797913,Centro,Sol,Entire home/apt,140,40.416109999999996,-3.7074599999999998,2,159,47,Rocio
282,730502,3797913,Centro,Palacio,Entire home/apt,79,40.41943,-3.7122,1,24,365,Rocio
283,730746,2425572,Centro,Universidad,Entire home/apt,130,40.428090000000005,-3.7048300000000003,3,64,267,Jorge
284,733365,3821608,Chamberí,Trafalgar,Private room,31,40.43658,-3.70355,3,50,315,Charo
285,734053,3825783,Retiro,Ibiza,Private room,50,40.41762,-3.67426,30,4,365,Elisa
286,738837,3771869,Centro,Embajadores,Entire home/apt,48,40.40852,-3.7035400000000003,3,134,0,Alix
287,743650,2236658,Centro,Embajadores,Private room,26,40.411390000000004,-3.7006699999999997,2,255,364,Susana
288,745664,3591751,Arganzuela,Acacias,Private room,35,40.40449,-3.7046300000000003,2,395,336,Fernando
289,745922,3911964,Carabanchel,San Isidro,Private room,18,40.390859999999996,-3.7302400000000002,1,57,163,Javier
290,746742,1719263,Centro,Cortes,Entire home/apt,81,40.41532,-3.6952300000000005,3,30,364,Leticia
291,747873,1625657,Centro,Universidad,Entire home/apt,82,40.4218,-3.7062699999999995,1,262,293,Matias
292,748854,1888816,Arganzuela,Acacias,Private room,20,40.40333,-3.7025,5,145,180,Margarita Y María
293,750257,130907,Centro,Universidad,Entire home/apt,75,40.420759999999994,-3.7041800000000005,5,23,365,Dana
294,751527,3951702,Moncloa - Aravaca,Argüelles,Entire home/apt,218,40.4243,-3.7126300000000003,5,59,170,Juan Antonio
295,751530,3898452,Centro,Palacio,Entire home/apt,59,40.41434,-3.7084699999999997,1,438,0,Consuelo
296,752424,216570,Centro,Embajadores,Entire home/apt,110,40.40756,-3.7089199999999996,3,114,0,Miguel
297,752515,3438657,Centro,Embajadores,Entire home/apt,51,40.4118,-3.7048400000000004,2,209,147,Áureo
298,752883,3960415,Latina,Puerta del Angel,Private room,45,40.40784,-3.73031,200,0,358,Cristina
299,754678,3961468,Centro,Cortes,Entire home/apt,135,40.41233,-3.6964900000000003,3,258,357,Domingo
300,755535,2536524,San Blas - Canillejas,Arcos,Private room,21,40.427609999999994,-3.6158,10,16,365,Marina
301,755587,3898452,Centro,Palacio,Entire home/apt,59,40.4144,-3.7083,3,389,364,Consuelo
302,756257,596469,Centro,Justicia,Entire home/apt,77,40.428940000000004,-3.7021300000000004,5,13,313,Gabriel Avalos
303,756707,3983613,Centro,Palacio,Entire home/apt,62,40.41607,-3.7090199999999998,2,173,303,Raul
304,759575,690223,Centro,Universidad,Entire home/apt,113,40.42392,-3.7010400000000003,3,58,238,Alejandro
305,760482,4008643,Tetuán,Castillejos,Entire home/apt,138,40.45877,-3.6948199999999995,2,92,358,Antonio : Smart Apartments Madrid
306,761159,4012290,Centro,Sol,Entire home/apt,56,40.413990000000005,-3.70776,3,417,362,Alberto
307,762701,378073,Centro,Sol,Entire home/apt,114,40.41487,-3.70614,3,40,297,Alvaro
308,763214,4032439,Centro,Palacio,Entire home/apt,63,40.40848,-3.71559,3,91,358,Maria
309,766160,4036376,Centro,Cortes,Entire home/apt,41,40.41335,-3.6992300000000005,1,353,363,Ana
310,769210,2695144,Hortaleza,Piovera,Private room,34,40.46239,-3.62981,3,22,89,May
311,770883,1528106,Centro,Embajadores,Entire home/apt,76,40.4066,-3.70129,3,7,365,Mario
312,772646,3606346,Centro,Sol,Entire home/apt,104,40.41403,-3.70453,2,164,34,José
313,773608,2991925,Centro,Justicia,Private room,33,40.42841,-3.69921,1,41,90,"Diego, Luca & Co"
314,773861,1732442,Centro,Embajadores,Entire home/apt,181,40.411229999999996,-3.69872,2,142,115,Anouk
315,773990,4083688,Centro,Embajadores,Entire home/apt,41,40.40997,-3.70155,3,212,306,Mari Paz
316,774008,4083766,Ciudad Lineal,Costillares,Private room,35,40.48015,-3.66824,2,0,22,Sonia
317,774328,1718458,Chamberí,Almagro,Private room,21,40.428709999999995,-3.69501,5,20,365,Juan
318,774356,3214130,Centro,Universidad,Private room,44,40.424640000000004,-3.70515,10,0,89,Gloria
319,779960,4112877,Centro,Embajadores,Entire home/apt,53,40.40885,-3.6992599999999998,5,159,179,Susa
320,780397,4068975,Arganzuela,Palos de Moguer,Entire home/apt,149,40.40319,-3.69654,3,22,0,Alvaro
321,781012,4118311,Centro,Embajadores,Private room,35,40.40674,-3.7104800000000004,2,32,364,Esther
322,782797,4128029,Centro,Universidad,Private room,40,40.42342,-3.7057599999999997,1,43,297,Nuria
323,783647,4132185,Ciudad Lineal,Costillares,Private room,22,40.477920000000005,-3.6668300000000005,1,20,365,Pilar
324,785506,378073,Retiro,Jerónimos,Entire home/apt,112,40.41301,-3.6891300000000005,3,24,297,Alvaro
325,785834,124972,Moncloa - Aravaca,Argüelles,Private room,21,40.42966,-3.7213199999999995,7,20,310,Luisa
326,793618,4180632,Centro,Palacio,Entire home/apt,151,40.41103,-3.71201,1,330,0,Heima
327,793622,4181071,Moncloa - Aravaca,Argüelles,Entire home/apt,65,40.42326,-3.71138,5,41,80,Jorge
328,797030,4198169,San Blas - Canillejas,Simancas,Entire home/apt,46,40.43638,-3.6334400000000002,4,230,336,Willem
329,798091,4203067,Centro,Sol,Entire home/apt,90,40.41499,-3.7078,3,247,0,David
330,804681,4235741,Barajas,Timón,Private room,28,40.472190000000005,-3.5875800000000004,60,1,364,Carlos
331,814586,4277536,Centro,Justicia,Entire home/apt,85,40.42184,-3.69861,1,139,297,Daniel&Andrea
332,814647,4159117,San Blas - Canillejas,Salvador,Private room,30,40.44167,-3.63375,90,0,365,Raquel
333,814731,4280501,Centro,Embajadores,Shared room,15,40.41189,-3.7063900000000003,360,0,365,Mariano
334,814870,4281126,Retiro,Jerónimos,Private room,20,40.40802,-3.68451,1,33,365,Carmen
335,815818,4286142,Centro,Sol,Entire home/apt,197,40.41945,-3.70171,4,255,66,Juan & Ricardo
336,817184,4292037,Centro,Cortes,Entire home/apt,61,40.4112,-3.69567,2,245,266,Miguel
337,817848,4295642,Centro,Justicia,Entire home/apt,65,40.42329,-3.69624,3,215,364,Luisa
338,820642,1341870,Centro,Universidad,Entire home/apt,135,40.42609,-3.70399,2,122,0,Charles
339,821860,4280501,Centro,Embajadores,Private room,59,40.411,-3.7049300000000005,1,386,365,Mariano
340,828095,2333408,San Blas - Canillejas,Salvador,Private room,23,40.441629999999996,-3.6362900000000002,2,4,296,Lilliana
341,831616,4354906,Centro,Embajadores,Entire home/apt,65,40.41023,-3.69755,5,36,310,Carine
342,832102,4356259,Chamberí,Almagro,Entire home/apt,45,40.43611,-3.69688,3,9,364,Rocío
343,833871,4292037,Centro,Universidad,Entire home/apt,62,40.425709999999995,-3.70393,2,183,298,Miguel
344,834562,4365768,Barajas,Timón,Entire home/apt,95,40.46906,-3.5838699999999997,1,182,170,Vicente
345,834675,4190662,Puente de Vallecas,San Diego,Private room,26,40.397909999999996,-3.6689,2,123,89,Victoria
346,835333,153391,Centro,Sol,Entire home/apt,64,40.41901,-3.7063099999999998,1,248,24,Fernando
347,837183,4310374,Moncloa - Aravaca,Argüelles,Entire home/apt,125,40.42696,-3.7135199999999995,1,153,364,Jose
348,838698,4281126,Retiro,Jerónimos,Private room,25,40.40764,-3.68445,1,519,265,Carmen
349,838712,4281126,Retiro,Pacífico,Private room,21,40.406240000000004,-3.68457,1,216,303,Carmen
350,840561,4279976,Moncloa - Aravaca,Ciudad Universitaria,Entire home/apt,114,40.448,-3.7103599999999997,7,10,0,María
351,840844,3298293,Salamanca,Recoletos,Entire home/apt,180,40.42306,-3.6865099999999997,3,20,364,Javier
352,842078,4396676,Centro,Sol,Entire home/apt,66,40.4155,-3.70201,90,31,362,Vale
353,844856,4410687,Centro,Palacio,Entire home/apt,51,40.41601,-3.70951,2,42,76,Luis Manuel
354,846558,2489796,Centro,Sol,Private room,50,40.41939,-3.7010400000000003,3,559,310,Ernesto
355,847273,4424222,Moratalaz,Vinateros,Entire home/apt,140,40.40538,-3.65036,3,80,153,Francisco
356,847724,1331093,Centro,Palacio,Private room,60,40.41968,-3.7120300000000004,2,1,365,Hector Miguel
357,848480,153391,Centro,Sol,Entire home/apt,164,40.41888,-3.70645,2,50,0,Fernando
358,849939,4433597,Centro,Embajadores,Private room,24,40.4091,-3.7082800000000002,1,17,0,Lucas
359,851311,4424070,Centro,Universidad,Entire home/apt,65,40.422959999999996,-3.70442,4,34,281,Fermín
360,853804,4247556,Centro,Universidad,Entire home/apt,95,40.42918,-3.7089800000000004,8,50,130,Julio
361,855155,4473761,Latina,Campamento,Private room,30,40.39533,-3.77005,1,12,365,Mari Carmen
362,856669,584351,Centro,Cortes,Entire home/apt,70,40.41403,-3.7012099999999997,3,92,89,Pablo
363,858364,2934502,Tetuán,Valdeacederas,Entire home/apt,60,40.46305,-3.6978800000000005,2,12,363,Irene
364,859800,4502639,San Blas - Canillejas,Rejas,Private room,48,40.443659999999994,-3.57361,1,2,0,Christian
365,862462,2456671,Centro,Palacio,Entire home/apt,55,40.40964,-3.71139,1,288,116,José & María
366,862752,4522970,Arganzuela,Palos de Moguer,Private room,35,40.403059999999996,-3.6970199999999998,3,125,89,José
367,864488,3631892,Centro,Embajadores,Entire home/apt,47,40.40956,-3.7009,2,319,361,Juan Carlos
368,868776,4312150,Centro,Embajadores,Entire home/apt,64,40.40982,-3.7032599999999998,4,237,260,Laura
369,869276,596469,Centro,Universidad,Entire home/apt,53,40.428259999999995,-3.7039199999999997,5,31,0,Gabriel Avalos
370,869674,4582755,Centro,Embajadores,Entire home/apt,101,40.40849,-3.6996,2,1,365,Miriam
371,870964,1221103,Chamberí,Almagro,Entire home/apt,80,40.434020000000004,-3.6947400000000004,4,24,363,Ana
372,871387,4504807,Centro,Universidad,Entire home/apt,100,40.423359999999995,-3.70875,1,189,179,Nico
373,874029,4603165,San Blas - Canillejas,Salvador,Private room,30,40.44618,-3.63502,2,80,364,Prado
374,874641,4617027,Centro,Embajadores,Entire home/apt,50,40.41109,-3.7001199999999996,60,16,307,Rosa
375,881466,3917443,Arganzuela,Acacias,Entire home/apt,85,40.40226,-3.70319,3,137,87,Silvia
376,883469,4677030,Salamanca,Goya,Entire home/apt,142,40.424440000000004,-3.67326,3,105,0,Jaime
377,883527,4677458,Salamanca,Goya,Entire home/apt,42,40.426109999999994,-3.6783099999999997,60,2,0,Miguel
378,884856,4684397,Centro,Palacio,Private room,46,40.421279999999996,-3.70825,1,5,365,Alex
379,886019,4697070,Chamberí,Gaztambide,Entire home/apt,105,40.438340000000004,-3.71182,4,53,39,Hortensia
380,888289,4710774,Centro,Universidad,Entire home/apt,65,40.42452,-3.7042,3,323,36,María
381,891946,4739098,Centro,Justicia,Entire home/apt,80,40.42719,-3.6998599999999997,2,6,0,Inma
382,892100,4740276,Carabanchel,Comillas,Entire home/apt,63,40.39465,-3.7081800000000005,1,150,364,Juan Miguel
383,892453,2783896,Latina,Puerta del Angel,Private room,14,40.40701,-3.74108,3,10,8,Ivaylo
384,893142,4735460,Centro,Cortes,Private room,58,40.41482,-3.70266,30,1,365,Guadalupe Y Carmen
385,896209,4777959,Chamartín,Castilla,Entire home/apt,50,40.47115,-3.68601,2,50,315,Verónica
386,896588,4781287,Salamanca,Lista,Entire home/apt,120,40.4294,-3.6727,3,0,365,Maria Elena
387,901897,1331093,Centro,Palacio,Entire home/apt,125,40.418459999999996,-3.7120800000000003,1,95,365,Hector Miguel
388,902046,4819459,Barajas,Alameda de Osuna,Private room,35,40.45175,-3.59385,1,26,80,Iciar
389,902946,4826927,Centro,Embajadores,Entire home/apt,51,40.41172,-3.70347,10,68,88,Estela
390,903707,4831338,Centro,Embajadores,Entire home/apt,64,40.40766,-3.6995199999999997,6,75,2,Angel
391,904741,4839888,Centro,Palacio,Entire home/apt,69,40.42031,-3.7067300000000003,2,320,356,Alicia
392,904769,4839888,Centro,Palacio,Entire home/apt,52,40.420359999999995,-3.7064199999999996,2,328,357,Alicia
393,904775,4839888,Centro,Palacio,Entire home/apt,82,40.42116,-3.70725,2,295,310,Alicia
394,907386,4860266,Centro,Cortes,Entire home/apt,92,40.41513,-3.69935,3,160,0,Teresa
395,913536,4903694,Centro,Universidad,Private room,35,40.422059999999995,-3.7049199999999995,1,13,0,Henar
396,914057,4905854,Puente de Vallecas,Palomeras Sureste,Private room,21,40.38847,-3.64333,1,27,357,Josefa
397,922397,4651429,Salamanca,Goya,Entire home/apt,60,40.42503,-3.6793,2,73,25,Rosana
398,923140,1574604,Centro,Universidad,Entire home/apt,130,40.4211,-3.7027,3,123,364,Jorge & Angelina
399,923645,4967875,Retiro,Ibiza,Entire home/apt,109,40.418279999999996,-3.67581,2,12,364,Jacqueline
400,924771,4974280,Centro,Embajadores,Entire home/apt,80,40.407090000000004,-3.6948800000000004,13,63,334,Nina
401,925250,4975799,Centro,Sol,Private room,39,40.4157,-3.7037,1,443,361,Kristian
402,925339,4977367,Centro,Universidad,Entire home/apt,66,40.42434,-3.70109,1,147,142,Maria Jose
403,926653,2864064,Centro,Cortes,Entire home/apt,41,40.41245,-3.69688,1,412,49,Oscar Vanessa Emilio
404,930032,5009131,Centro,Embajadores,Entire home/apt,65,40.40846,-3.6946800000000004,3,0,365,Zonamuseos
405,933326,5031865,Arganzuela,Palos de Moguer,Entire home/apt,100,40.40546,-3.69213,2,84,0,Iris
406,936157,5052379,Centro,Palacio,Entire home/apt,153,40.41949,-3.71216,3,37,325,Ana Luisa
407,938410,9228673,Salamanca,Recoletos,Entire home/apt,250,40.42711,-3.6836300000000004,5,15,365,Home At Homes
408,940649,5084073,Arganzuela,Palos de Moguer,Entire home/apt,70,40.402229999999996,-3.6998599999999997,5,95,2,Marcelo
409,944555,5114074,Centro,Embajadores,Entire home/apt,76,40.413709999999995,-3.7044599999999996,3,252,51,Jorge
410,947169,5132742,Centro,Embajadores,Entire home/apt,59,40.41326,-3.7066,4,234,270,Joaquin Y Eva
411,948963,2783896,Latina,Puerta del Angel,Private room,17,40.40699,-3.74025,2,212,84,Ivaylo
412,958020,5211661,Centro,Universidad,Entire home/apt,81,40.42763,-3.7068199999999996,7,284,293,Isabel
413,970485,5302455,Retiro,Jerónimos,Entire home/apt,350,40.41826,-3.69021,5,83,0,Teressa
414,970890,6363695,Centro,Universidad,Shared room,39,40.42515,-3.71138,3,16,0,Jenifer
415,977261,5347216,Centro,Embajadores,Private room,22,40.40773,-3.69466,1,9,360,Jacinta
416,979312,5360317,Chamberí,Trafalgar,Private room,35,40.433479999999996,-3.70365,1,1,365,Leyla
417,981016,534128,Centro,Universidad,Entire home/apt,52,40.42686,-3.70212,1,7,215,Madrid
418,981368,534128,Chamberí,Trafalgar,Entire home/apt,28,40.43015,-3.70194,1,2,38,Madrid
419,981369,534128,Chamberí,Trafalgar,Entire home/apt,51,40.43184,-3.70139,1,16,62,Madrid
420,983019,5386601,Puente de Vallecas,Numancia,Private room,24,40.40215,-3.6626300000000005,4,24,357,Óscar
421,983410,5389129,Tetuán,Cuatro Caminos,Entire home/apt,26,40.45298,-3.69343,2,367,275,David
422,985160,4839698,Centro,Sol,Entire home/apt,66,40.41498,-3.7046699999999997,15,19,116,Rosa
423,987537,2561320,Centro,Cortes,Entire home/apt,90,40.41295,-3.69941,2,261,365,Raúl
424,989063,3585435,Ciudad Lineal,San Juan Bautista,Entire home/apt,198,40.4482,-3.66119,300,0,365,Nuria
425,996497,1718458,Chamberí,Almagro,Private room,31,40.43329,-3.6972400000000003,4,11,365,Juan
426,998127,5343904,Centro,Embajadores,Private room,42,40.4106,-3.69735,2,101,296,Maria
427,1003602,1130651,Centro,Embajadores,Entire home/apt,52,40.41183,-3.70539,3,389,339,Sergio
428,1007532,5542111,Centro,Universidad,Entire home/apt,25,40.42477,-3.70149,1,322,358,Melvin Enrique
429,1011033,5561312,Centro,Universidad,Private room,30,40.426390000000005,-3.70917,10,60,250,Lucía
430,1018471,5606144,Hortaleza,Valdefuentes,Private room,30,40.48822,-3.65639,2,5,329,Carlos Y Alejandra
431,1020785,5618733,Chamberí,Gaztambide,Private room,30,40.432759999999995,-3.71409,4,45,363,Susana
432,1026242,5649948,Chamberí,Gaztambide,Private room,33,40.4367,-3.7153,7,0,54,Rafaela
433,1037715,5712665,Centro,Palacio,Entire home/apt,80,40.41279,-3.71222,100,43,90,Myriam
434,1038867,5719307,Centro,Sol,Entire home/apt,49,40.416990000000006,-3.7065699999999997,2,400,6,Maximo
435,1039376,5722524,Barajas,Casco Histórico de Barajas,Entire home/apt,47,40.47606,-3.5761800000000004,7,2,177,Maria
436,1039454,4967875,Retiro,Ibiza,Entire home/apt,109,40.41798,-3.67604,2,9,364,Jacqueline
437,1044902,5751753,Moncloa - Aravaca,Ciudad Universitaria,Private room,112,40.464929999999995,-3.7506800000000005,2,0,0,Masia
438,1046271,5759904,Centro,Sol,Entire home/apt,110,40.416309999999996,-3.70077,2,236,365,Francisco
439,1046926,2913511,Usera,San Fermín,Private room,35,40.36612,-3.68767,7,33,180,Amparo
440,1050948,5785483,Salamanca,Recoletos,Private room,46,40.4287,-3.6862,3,128,318,Rob & Lola RELAIS
441,1052457,5795235,Centro,Embajadores,Entire home/apt,65,40.40786,-3.70223,30,62,333,Elise
442,1053180,5798033,Centro,Embajadores,Entire home/apt,83,40.410109999999996,-3.7054,2,180,365,Federico
443,1053662,5801580,Chamberí,Rios Rosas,Private room,30,40.44403,-3.6962300000000003,1,13,87,Cono
444,1055724,5814460,Chamberí,Arapiles,Private room,30,40.4364,-3.70747,2,14,0,Antonia
445,1056151,571765,Centro,Embajadores,Entire home/apt,70,40.409209999999995,-3.69803,2,203,297,Lola
446,1057560,5824815,Centro,Palacio,Entire home/apt,101,40.41857,-3.70834,3,168,302,Soledad
447,1065075,5735364,Chamberí,Gaztambide,Private room,22,40.43822,-3.7125199999999996,2,3,306,Oscar
448,1065714,5542111,Centro,Universidad,Entire home/apt,37,40.42561,-3.70298,1,460,365,Melvin Enrique
449,1065918,5542111,Centro,Universidad,Entire home/apt,28,40.42184,-3.7037699999999996,1,434,357,Melvin Enrique
450,1066993,5869715,Centro,Universidad,Entire home/apt,45,40.42703,-3.7032199999999995,1,347,327,Olga
451,1067941,5876034,Tetuán,Valdeacederas,Entire home/apt,100,40.46393,-3.6969199999999995,2,41,37,Jose
452,1069174,5896428,Centro,Cortes,Entire home/apt,91,40.41483,-3.6951099999999997,2,213,365,Helena
453,1075749,5918751,Centro,Sol,Entire home/apt,101,40.41707,-3.7053599999999998,2,75,0,Miguel Ángel
454,1075890,5918969,Centro,Universidad,Entire home/apt,135,40.42185,-3.7033,1,5,365,María Eugenia
455,1079119,19639638,Chamberí,Rios Rosas,Entire home/apt,102,40.43846,-3.69906,2,18,363,Conchi
456,1079722,5785483,Salamanca,Recoletos,Private room,46,40.4287,-3.6862,3,147,184,Rob & Lola RELAIS
457,1082218,5950981,Centro,Universidad,Entire home/apt,76,40.4241,-3.70094,14,218,116,Raúl
458,1082942,2228918,Centro,Embajadores,Entire home/apt,51,40.40938,-3.7014400000000003,2,7,335,Martin
459,1085217,3612732,Centro,Justicia,Private room,32,40.42653,-3.69668,2,30,362,Eugenia
460,1085898,2044655,Centro,Palacio,Entire home/apt,109,40.41134,-3.70857,2,20,180,Sylvia
461,1086124,2044655,Centro,Embajadores,Entire home/apt,85,40.412620000000004,-3.7064699999999995,3,18,180,Sylvia
462,1087049,2044655,Centro,Embajadores,Entire home/apt,230,40.41325,-3.7055300000000004,3,75,180,Sylvia
